location,BHK,sqft,price
Electronics City Phase 1,3,1475.0,78.29
Electronics City Phase 1,3,1490.0,78.8
Electronics City Phase 1,2,1113.27,53.0
Electronics City Phase 1,3,1490.0,84.0
Electronics City Phase 1,2,1175.0,51.47
Electronics City Phase 1,2,1160.0,52.0
Electronics City Phase 1,2,920.0,33.0
Electronics City Phase 1,3,1750.0,84.0
Electronics City Phase 1,3,1350.0,55.0
Electronics City Phase 1,2,940.0,40.0
Electronics City Phase 1,2,1015.0,56.0
Electronics City Phase 1,3,1595.0,75.0
Electronics City Phase 1,3,1515.0,80.91
Electronics City Phase 1,2,995.0,46.0
Electronics City Phase 1,3,1555.0,82.0
Electronics City Phase 1,2,1340.0,75.0
Electronics City Phase 1,1,650.0,23.0
Electronics City Phase 1,3,1124.0,55.0
Electronics City Phase 1,2,1175.0,57.0
Electronics City Phase 1,1,755.0,42.41
Electronics City Phase 1,1,580.0,27.0
Electronics City Phase 1,2,940.0,49.0
Electronics City Phase 1,2,1335.0,67.0
Electronics City Phase 1,2,1175.0,69.0
Electronics City Phase 1,2,1113.12,55.0
Electronics City Phase 1,2,995.0,42.0
Electronics City Phase 1,3,1350.0,71.0
Electronics City Phase 1,3,1445.0,56.0
Electronics City Phase 1,2,995.0,49.8
Electronics City Phase 1,1,635.0,26.0
Electronics City Phase 1,2,1190.0,68.0
Electronics City Phase 1,2,1085.0,46.0
Electronics City Phase 1,3,1450.0,72.54
Electronics City Phase 1,3,360.0,16.9
Electronics City Phase 1,1,638.0,32.0
Electronics City Phase 1,2,1175.0,64.98
Electronics City Phase 1,1,585.0,21.0
Electronics City Phase 1,2,1200.0,59.76
Electronics City Phase 1,2,1145.0,54.0
Electronics City Phase 1,2,1125.0,65.0
Electronics City Phase 1,3,1522.5,60.75
Electronics City Phase 1,3,1550.0,82.0
Electronics City Phase 1,2,1175.0,50.0
Electronics City Phase 1,2,865.0,40.0
Electronics City Phase 1,3,1450.0,70.0
Electronics City Phase 1,3,1450.0,63.51
Electronics City Phase 1,3,1450.0,58.0
Electronics City Phase 1,3,1800.0,93.0
Electronics City Phase 1,2,1314.0,60.0
Electronics City Phase 1,2,1170.0,62.0
Electronics City Phase 1,3,1450.0,79.0
Electronics City Phase 1,2,940.0,48.0
Electronics City Phase 1,2,940.0,44.0
Electronics City Phase 1,2,1300.0,67.0
Electronics City Phase 1,2,1028.0,51.0
Electronics City Phase 1,2,1080.0,46.0
Electronics City Phase 1,2,1205.0,60.0
Electronics City Phase 1,3,1900.0,85.0
Electronics City Phase 1,2,1305.0,67.0
Electronics City Phase 1,1,755.0,30.12
Electronics City Phase 1,2,1175.0,60.0
Frazer Town,3,1700.0,180.0
Frazer Town,3,1305.0,95.45
Frazer Town,3,1870.0,185.0
Frazer Town,3,1750.0,150.0
Frazer Town,4,4850.0,385.0
Frazer Town,3,2000.0,200.0
Frazer Town,3,3500.0,330.0
Frazer Town,3,2350.0,285.0
Frazer Town,2,1550.0,140.0
Frazer Town,3,1900.0,145.0
Frazer Town,3,2560.0,265.0
Frazer Town,3,2400.0,260.0
Frazer Town,3,2560.0,288.0
Frazer Town,4,3436.0,341.0
Frazer Town,4,4856.0,410.0
Frazer Town,2,1315.0,140.0
Frazer Town,3,1706.0,154.0
Frazer Town,3,2079.0,220.0
Frazer Town,4,3435.0,341.0
Frazer Town,4,3436.0,345.0
Frazer Town,3,3100.0,400.0
Frazer Town,3,5400.0,400.0
Frazer Town,2,1180.0,105.0
Frazer Town,4,2900.0,325.0
Frazer Town,3,1870.0,180.0
Frazer Town,1,896.0,100.0
Frazer Town,2,1420.0,120.0
GM Palaya,3,1820.0,86.0
GM Palaya,2,1225.0,47.0
GM Palaya,2,1140.0,48.95
GM Palaya,3,1315.0,65.0
GM Palaya,3,1315.0,65.0
GM Palaya,3,1315.0,64.0
GM Palaya,3,1735.0,70.0
GM Palaya,3,1643.0,70.0
Garudachar Palya,3,1325.0,60.8
Garudachar Palya,2,1060.0,48.7
Garudachar Palya,2,1150.0,52.75
Garudachar Palya,3,1295.0,59.5
Garudachar Palya,3,1320.0,60.6
Garudachar Palya,3,1295.0,59.5
Garudachar Palya,2,1150.0,52.8
Garudachar Palya,2,1150.0,52.8
Garudachar Palya,2,1060.0,48.5
Garudachar Palya,2,1150.0,52.5
Garudachar Palya,3,1325.0,60.8
Garudachar Palya,2,1060.0,48.66
Garudachar Palya,2,1150.0,52.0
Garudachar Palya,2,1154.0,51.8
Garudachar Palya,3,1325.0,60.0
Giri Nagar,3,880.0,140.0
Giri Nagar,4,2400.0,400.0
Giri Nagar,3,1800.0,252.0
Giri Nagar,3,1350.0,240.0
Giri Nagar,4,2400.0,400.0
Giri Nagar,6,3000.0,375.0
Giri Nagar,6,2400.0,400.0
Giri Nagar,6,600.0,100.0
Giri Nagar,4,1120.0,175.0
Giri Nagar,4,4000.0,750.0
Giri Nagar,6,1200.0,175.0
Gollarapalya Hosahalli,2,861.0,34.5
Gollarapalya Hosahalli,3,1408.0,62.0
Gollarapalya Hosahalli,2,861.0,34.5
Gollarapalya Hosahalli,3,1318.0,54.0
Gollarapalya Hosahalli,2,861.0,36.5
Gollarapalya Hosahalli,3,1320.0,60.0
Gollarapalya Hosahalli,3,1345.0,60.0
Gollarapalya Hosahalli,4,1905.0,86.0
Gollarapalya Hosahalli,3,1318.0,56.0
Gollarapalya Hosahalli,2,1129.0,50.0
Gottigere,2,1100.0,40.0
Gottigere,2,967.0,45.0
Gottigere,3,1618.0,82.5
Gottigere,2,1222.0,63.0
Gottigere,3,1600.0,55.0
Gottigere,3,1300.0,65.0
Gottigere,2,950.0,38.0
Gottigere,2,1153.0,48.5
Gottigere,1,812.0,26.0
Gottigere,4,2000.0,82.0
Gottigere,3,1460.0,65.0
Gottigere,3,1500.0,70.0
Gottigere,3,1621.0,72.0
Gottigere,1,812.0,26.0
Gottigere,2,990.0,40.0
Gottigere,2,1235.0,63.0
Gottigere,3,1385.0,64.0
Gottigere,2,1000.0,35.0
Gottigere,2,1010.0,35.0
Gottigere,3,1385.0,50.0
Gottigere,3,1425.0,47.0
Gottigere,3,1435.0,62.0
Gottigere,2,945.0,45.0
Gottigere,3,1400.0,50.0
Gottigere,4,2500.0,120.0
Gottigere,3,1230.0,52.0
Gottigere,2,1120.0,50.0
Gottigere,3,1500.0,63.0
Gottigere,2,1200.0,40.0
Gottigere,2,1280.0,61.0
Gottigere,2,1205.0,56.58
Gottigere,2,1170.0,40.0
Gottigere,4,3000.0,132.0
Gottigere,3,1613.0,72.0
Gottigere,2,1110.0,36.25
Gottigere,2,1245.0,59.0
Gottigere,2,1200.0,50.0
Green Glen Layout,3,1670.0,120.0
Green Glen Layout,4,3250.0,230.0
Green Glen Layout,3,1776.42,105.0
Green Glen Layout,4,3250.0,230.0
Green Glen Layout,2,940.0,56.8
Green Glen Layout,2,1075.0,60.0
Green Glen Layout,3,1715.0,115.0
Green Glen Layout,3,1751.0,115.0
Green Glen Layout,3,1750.0,130.0
Green Glen Layout,3,1530.0,105.0
Green Glen Layout,3,1752.0,105.0
Green Glen Layout,3,1680.0,95.0
Green Glen Layout,3,1728.0,125.0
Green Glen Layout,3,1645.0,110.0
Green Glen Layout,3,1517.0,100.0
Green Glen Layout,4,3150.0,218.0
Green Glen Layout,4,3270.0,205.0
Green Glen Layout,3,1750.0,120.0
Green Glen Layout,3,1751.0,115.0
Green Glen Layout,3,1750.0,105.0
Green Glen Layout,3,1885.0,135.0
Green Glen Layout,3,1715.0,120.0
Green Glen Layout,3,1623.29,105.0
Green Glen Layout,3,1715.0,115.0
Green Glen Layout,3,1715.0,105.0
Green Glen Layout,3,1600.0,105.0
Green Glen Layout,3,1717.0,125.0
Green Glen Layout,2,1250.0,75.0
Green Glen Layout,3,1715.0,112.0
Gubbalala,3,1470.0,82.0
Gubbalala,3,1745.0,125.0
Gubbalala,3,1745.0,104.0
Gubbalala,3,1745.0,115.0
Gubbalala,3,1745.0,110.0
Gubbalala,3,1650.0,71.0
Gubbalala,5,2570.0,141.0
Gubbalala,2,1205.0,70.0
Gubbalala,3,1435.0,80.0
Gubbalala,2,1475.0,80.0
Gubbalala,4,2000.0,85.0
Gubbalala,2,1100.0,49.5
Gubbalala,2,1060.0,46.0
Gubbalala,3,2000.0,125.0
Gubbalala,4,4000.0,195.0
Gubbalala,3,1745.0,130.0
Gubbalala,2,1285.0,90.0
Gunjur,2,1140.0,43.0
Gunjur,3,1356.0,66.0
Gunjur,3,1600.0,75.0
Gunjur,4,2000.0,95.0
Gunjur,2,1140.0,49.11
Gunjur,2,1195.0,44.0
Gunjur,2,1190.0,40.0
Gunjur,2,1457.0,60.0
Gunjur,2,1080.0,41.0
Gunjur,3,2132.0,80.0
Gunjur,3,1800.0,70.0
Gunjur,2,1175.0,43.48
Gunjur,3,1362.0,62.63
Gunjur,2,1071.0,51.0
Gunjur,2,1063.0,40.0
Gunjur,2,1235.0,52.76
Gunjur,3,1362.0,62.63
Gunjur,3,1362.0,62.63
Gunjur,3,1588.0,90.0
Gunjur,2,1235.0,44.5
Gunjur,2,1457.0,60.0
HAL 2nd Stage,3,1490.0,300.0
HAL 2nd Stage,2,600.0,145.0
HAL 2nd Stage,3,2700.0,500.0
HAL 2nd Stage,3,1000.0,250.0
HAL 2nd Stage,4,2280.0,615.0
HAL 2nd Stage,3,1000.0,260.0
HAL 2nd Stage,5,2040.0,500.0
HBR Layout,4,675.0,59.0
HBR Layout,3,2800.0,200.0
HBR Layout,3,1722.0,95.0
HBR Layout,4,1200.0,120.0
HBR Layout,2,1200.0,60.0
HBR Layout,2,1004.0,49.0
HBR Layout,3,1783.0,125.0
HBR Layout,3,1656.0,90.0
HBR Layout,2,1089.0,60.0
HBR Layout,4,2400.0,320.0
HBR Layout,3,1700.0,110.0
HBR Layout,2,1198.0,65.0
HBR Layout,4,1200.0,115.0
HBR Layout,3,1800.0,230.0
HBR Layout,2,1200.0,120.0
HBR Layout,3,1832.0,160.0
HRBR Layout,4,2000.0,300.0
HRBR Layout,2,1374.0,95.0
HRBR Layout,2,1440.0,98.0
HRBR Layout,3,1567.0,90.0
HRBR Layout,3,2800.0,250.0
HRBR Layout,2,1210.0,75.0
HRBR Layout,4,1200.0,170.0
HRBR Layout,2,1265.0,78.0
HRBR Layout,4,1200.0,180.0
HRBR Layout,2,1170.0,75.0
HRBR Layout,3,1335.0,87.0
HRBR Layout,4,1900.0,90.0
HRBR Layout,3,1625.0,120.0
HRBR Layout,2,1301.0,120.0
HRBR Layout,2,1145.0,68.5
HRBR Layout,2,1300.0,90.0
HSR Layout,3,1400.0,56.0
HSR Layout,2,1372.0,68.0
HSR Layout,3,1430.0,65.0
HSR Layout,3,1475.0,75.0
HSR Layout,2,1467.0,55.0
HSR Layout,2,1140.0,46.0
HSR Layout,2,1372.0,61.0
HSR Layout,3,1750.0,95.0
HSR Layout,3,2424.0,90.0
HSR Layout,2,1027.0,44.0
HSR Layout,3,1650.0,110.0
HSR Layout,2,1140.0,46.0
HSR Layout,2,1372.0,61.0
HSR Layout,2,1140.0,46.0
HSR Layout,2,1185.0,60.0
HSR Layout,2,1127.0,68.0
HSR Layout,3,1600.0,115.0
HSR Layout,2,1145.0,48.0
HSR Layout,2,1009.0,56.0
HSR Layout,4,2792.0,220.0
HSR Layout,2,1300.0,98.0
HSR Layout,3,2400.0,88.0
HSR Layout,2,1140.0,46.0
HSR Layout,2,1126.0,69.0
HSR Layout,3,1360.0,53.0
HSR Layout,2,1140.0,46.0
HSR Layout,2,1145.0,46.0
HSR Layout,2,1142.0,65.0
HSR Layout,5,3500.0,350.0
HSR Layout,2,1145.0,46.0
HSR Layout,3,2020.0,160.0
HSR Layout,3,1844.0,95.0
HSR Layout,4,2500.0,300.0
HSR Layout,2,1203.0,72.0
HSR Layout,2,1140.0,46.0
HSR Layout,5,4200.0,245.0
HSR Layout,2,1140.0,46.0
HSR Layout,2,1145.0,46.0
HSR Layout,2,1009.0,56.0
HSR Layout,2,1145.0,46.0
HSR Layout,2,1100.0,44.0
HSR Layout,2,1203.0,60.0
HSR Layout,3,1590.0,135.0
HSR Layout,2,1120.0,70.0
HSR Layout,2,1140.0,46.0
HSR Layout,2,1289.0,70.0
HSR Layout,3,1844.0,89.0
HSR Layout,2,1203.0,60.0
HSR Layout,2,1140.0,46.0
Haralur Road,2,1240.0,70.0
Haralur Road,2,1027.0,44.0
Haralur Road,3,1464.0,56.0
Haralur Road,4,2650.0,198.0
Haralur Road,4,2805.0,154.0
Haralur Road,2,1194.0,47.0
Haralur Road,4,3385.0,260.0
Haralur Road,2,1202.0,53.0
Haralur Road,2,1056.0,61.0
Haralur Road,3,1464.0,56.0
Haralur Road,3,1810.0,100.0
Haralur Road,2,1194.0,46.0
Haralur Road,4,2805.0,154.0
Haralur Road,2,1225.0,67.38
Haralur Road,2,1243.0,46.0
Haralur Road,2,1027.0,44.0
Haralur Road,3,1920.0,115.0
Haralur Road,3,1875.0,110.0
Haralur Road,2,1194.0,47.0
Haralur Road,2,1140.0,43.0
Haralur Road,2,1027.0,44.0
Haralur Road,2,1194.0,46.0
Haralur Road,3,2017.0,125.0
Haralur Road,2,1140.0,43.0
Haralur Road,3,1875.0,110.0
Haralur Road,2,1092.0,44.0
Haralur Road,3,2475.0,130.0
Haralur Road,2,1300.0,73.0
Haralur Road,2,1194.0,47.0
Haralur Road,2,1243.0,46.0
Haralur Road,3,1850.0,110.0
Haralur Road,2,1225.0,67.38
Haralur Road,2,1243.0,46.0
Haralur Road,4,3400.0,240.0
Haralur Road,2,1464.0,56.0
Haralur Road,2,1230.0,78.0
Haralur Road,2,1000.0,44.0
Haralur Road,4,3185.0,175.0
Haralur Road,2,1300.0,79.0
Haralur Road,3,1444.0,80.0
Haralur Road,2,1088.0,68.0
Haralur Road,2,1027.0,44.0
Haralur Road,3,1464.0,56.0
Haralur Road,2,1225.0,70.0
Haralur Road,3,1464.0,56.0
Haralur Road,2,1194.0,46.0
Haralur Road,2,1000.0,78.0
Haralur Road,3,1830.0,101.0
Haralur Road,3,1810.0,126.0
Haralur Road,2,1464.0,56.0
Haralur Road,3,1520.0,96.0
Haralur Road,2,1300.0,75.0
Haralur Road,3,2017.0,125.0
Haralur Road,2,1243.0,46.0
Haralur Road,2,1027.0,44.0
Haralur Road,4,2805.0,160.0
Haralur Road,2,1243.0,46.0
Haralur Road,2,1027.0,44.0
Haralur Road,3,2017.0,105.0
Haralur Road,2,1243.0,46.0
Haralur Road,2,1243.0,46.0
Haralur Road,3,1520.0,90.0
Haralur Road,2,1300.0,60.0
Haralur Road,3,1985.0,130.0
Haralur Road,3,1255.0,90.0
Haralur Road,2,1056.0,60.0
Haralur Road,2,1140.0,42.0
Haralur Road,2,1245.0,62.0
Haralur Road,2,1140.0,58.0
Haralur Road,2,1140.0,42.0
Haralur Road,2,1027.0,43.0
Haralur Road,2,1194.0,47.0
Haralur Road,2,1194.0,47.0
Haralur Road,3,1560.0,90.0
Haralur Road,3,1520.0,85.0
Haralur Road,2,1243.0,45.0
Haralur Road,2,1027.0,44.0
Haralur Road,2,1194.0,46.0
Haralur Road,3,1650.0,100.0
Haralur Road,3,1580.0,73.0
Haralur Road,2,1243.0,46.0
Haralur Road,2,1194.0,47.0
Haralur Road,4,2805.0,154.0
Haralur Road,3,1520.0,96.0
Haralur Road,3,1510.0,83.05
Haralur Road,2,1056.0,65.0
Haralur Road,3,1810.0,100.0
Haralur Road,2,1243.0,46.0
Haralur Road,1,575.0,38.0
Haralur Road,2,1194.0,46.0
Haralur Road,2,1243.0,46.0
Haralur Road,2,1194.0,46.0
Haralur Road,2,1140.0,43.0
Haralur Road,3,1850.0,120.0
Haralur Road,2,1194.0,47.0
Haralur Road,2,1194.0,47.0
Haralur Road,3,1464.0,56.0
Haralur Road,2,1243.0,46.0
Haralur Road,3,1710.0,85.0
Haralur Road,3,1730.0,95.0
Haralur Road,2,1243.0,46.0
Haralur Road,2,1243.0,46.0
Haralur Road,2,1243.0,46.0
Haralur Road,3,1817.0,110.0
Haralur Road,2,1225.0,77.0
Haralur Road,2,1285.0,78.0
Haralur Road,2,1225.0,67.48
Haralur Road,2,1225.0,69.84
Haralur Road,2,1200.0,46.0
Haralur Road,2,1315.0,85.0
Haralur Road,3,1976.0,92.0
Haralur Road,2,1300.0,75.0
Haralur Road,2,1309.0,82.0
Haralur Road,2,1027.0,44.0
Haralur Road,2,1243.0,46.0
Haralur Road,2,1243.0,46.0
Haralur Road,2,1140.0,43.0
Haralur Road,2,1300.0,75.0
Haralur Road,2,1243.0,46.0
Haralur Road,3,1890.0,84.0
Haralur Road,2,1230.0,67.65
Haralur Road,2,1194.0,46.0
Haralur Road,2,1092.0,44.0
Haralur Road,3,1464.0,56.0
Haralur Road,3,1255.0,90.0
Haralur Road,3,1735.0,97.0
Haralur Road,3,1810.0,97.83
Haralur Road,2,1200.0,46.0
Haralur Road,2,1243.0,46.0
Haralur Road,3,1810.0,112.0
Harlur,2,1508.0,77.0
Harlur,3,1752.12,135.0
Harlur,3,2450.0,120.0
Harlur,3,1460.0,73.0
Harlur,3,1709.0,150.0
Harlur,2,1174.0,69.0
Harlur,2,1033.0,49.0
Harlur,2,1197.0,84.0
Harlur,3,1757.0,132.0
Harlur,2,1174.0,76.0
Harlur,3,1754.0,125.0
Harlur,2,1290.0,85.0
Harlur,3,1752.12,116.0
Harlur,3,1754.0,135.0
Harlur,3,1754.0,124.0
Harlur,2,1152.0,69.0
Harlur,2,1290.0,87.0
Harlur,3,1749.0,115.0
Harlur,4,3385.0,260.0
Harlur,3,2240.0,155.0
Harlur,3,1758.0,133.0
Harlur,4,1884.0,120.0
Harlur,2,1197.0,79.0
Harlur,2,1174.0,78.0
Harlur,3,1730.0,100.0
Harlur,3,2138.0,110.0
Harlur,2,1200.0,52.0
Harlur,2,1197.0,79.0
Harlur,3,1749.0,112.0
Harlur,2,1174.0,75.0
Harlur,3,1750.0,136.0
Harlur,3,1620.0,110.0
Harlur,3,1414.0,77.5
Harlur,3,1630.0,95.1
Harlur,3,1762.0,133.0
Harlur,3,1756.0,131.0
Harlur,3,1755.0,130.0
Harlur,3,1864.0,140.0
Harlur,2,1331.0,88.0
Harlur,3,1752.12,133.0
Harlur,2,1133.0,55.0
Harlur,3,1756.0,128.0
Harlur,3,1749.0,120.0
Harlur,2,1197.0,82.0
Harlur,2,1303.0,90.0
Harlur,3,1754.0,132.0
Harlur,2,1174.0,75.0
Harlur,3,1756.0,134.0
Harlur,2,1197.0,78.0
Harlur,2,1290.0,89.9
Harlur,2,1386.0,85.0
Harlur,2,1174.0,74.0
Harlur,2,1174.0,78.0
Harlur,3,1710.0,85.0
Harlur,3,1755.0,115.0
Harlur,4,2820.0,153.5
Harlur,4,2569.0,175.0
Harlur,3,1710.0,85.0
Harlur,2,1197.0,77.0
Harlur,3,1752.12,125.0
Harlur,4,2569.0,180.0
Harlur,2,1225.0,56.0
Harlur,2,1197.0,76.0
Harlur,3,2137.0,110.0
Harlur,2,1197.0,75.0
Harlur,3,1755.0,117.0
Harlur,2,1197.0,79.9
Harlur,2,936.0,45.0
Harlur,4,2990.0,225.0
Harlur,2,1370.0,88.0
Harlur,2,1335.0,72.76
Hebbal,3,1760.0,123.0
Hebbal,4,5611.5,477.0
Hebbal,3,1900.0,119.0
Hebbal,2,1349.0,98.2
Hebbal,4,2483.0,212.0
Hebbal,3,1760.0,130.0
Hebbal,3,3450.0,260.0
Hebbal,3,1920.0,134.0
Hebbal,3,1500.0,150.0
Hebbal,2,1337.0,82.0
Hebbal,2,1349.0,98.0
Hebbal,4,2470.0,247.0
Hebbal,2,1036.0,50.0
Hebbal,3,1255.0,77.68
Hebbal,3,1355.0,83.87
Hebbal,3,1790.0,127.0
Hebbal,2,687.325,42.72
Hebbal,4,2790.0,198.0
Hebbal,3,1985.0,189.0
Hebbal,4,2483.0,215.0
Hebbal,2,1080.0,54.0
Hebbal,2,812.0,55.0
Hebbal,4,2790.0,198.0
Hebbal,2,1075.0,52.0
Hebbal,4,3067.0,230.0
Hebbal,3,2526.0,250.0
Hebbal,4,3067.0,230.0
Hebbal,3,1255.0,77.68
Hebbal,2,823.0,50.63
Hebbal,2,1420.0,123.0
Hebbal,3,1069.0,65.4
Hebbal,2,1420.0,99.39
Hebbal,4,4235.0,365.0
Hebbal,3,1700.0,124.0
Hebbal,4,3960.0,386.0
Hebbal,3,1550.0,75.0
Hebbal,2,1420.0,99.39
Hebbal,3,1355.0,83.87
Hebbal,2,1440.0,115.0
Hebbal,2,1100.0,54.0
Hebbal,3,1355.0,83.87
Hebbal,3,2400.0,180.0
Hebbal,3,1255.0,77.68
Hebbal,2,1420.0,107.0
Hebbal,2,1320.0,92.0
Hebbal,2,919.0,49.0
Hebbal,3,1645.0,135.0
Hebbal,3,2080.0,175.0
Hebbal,3,1355.0,83.87
Hebbal,4,2483.0,230.0
Hebbal,3,2600.0,195.0
Hebbal,3,1645.0,117.0
Hebbal,2,1251.0,88.73
Hebbal,3,1645.0,121.0
Hebbal,3,1760.0,123.0
Hebbal,4,2790.0,198.0
Hebbal,4,3960.0,386.0
Hebbal,3,1645.0,120.0
Hebbal,3,1255.0,90.0
Hebbal,3,1645.0,117.0
Hebbal,3,1255.0,77.68
Hebbal,3,1586.0,90.0
Hebbal,3,1636.0,119.0
Hebbal,3,2661.0,226.5
Hebbal,3,1255.0,95.0
Hebbal,4,2790.0,198.0
Hebbal,3,1269.0,73.0
Hebbal,3,1255.0,95.0
Hebbal,2,1088.0,61.45
Hebbal,2,1349.0,97.8
Hebbal,3,1255.0,77.68
Hebbal,2,1344.0,108.0
Hebbal,3,1255.0,90.0
Hebbal,3,1255.0,77.68
Hebbal,2,1138.0,110.0
Hebbal,4,2790.0,204.0
Hebbal,2,1088.0,62.0
Hebbal,3,1987.0,165.0
Hebbal,4,2790.0,198.0
Hebbal,2,1299.0,100.0
Hebbal,2,1200.0,60.0
Hebbal,3,1645.0,117.0
Hebbal,2,1390.0,95.0
Hebbal,2,1333.0,100.0
Hebbal,3,1355.0,83.87
Hebbal,3,2650.0,199.0
Hebbal,3,1800.0,140.0
Hebbal,3,1860.0,95.0
Hebbal,4,2470.0,203.0
Hebbal,3,1255.0,95.0
Hebbal,2,1333.0,104.0
Hebbal,3,1645.0,117.0
Hebbal,3,2600.0,199.0
Hebbal,2,1345.0,97.0
Hebbal,3,1110.0,59.0
Hebbal,2,985.0,62.0
Hebbal,2,1320.0,91.0
Hebbal,3,2388.0,195.0
Hebbal,2,1040.0,55.0
Hebbal,3,1315.0,65.0
Hebbal,3,2600.0,195.0
Hebbal,2,1075.0,52.0
Hebbal,4,2630.0,188.0
Hebbal,4,2790.0,198.0
Hebbal,3,3895.0,390.0
Hebbal,3,1645.0,113.0
Hebbal,3,1355.0,83.87
Hebbal,2,1420.0,99.39
Hebbal,3,1590.0,96.0
Hebbal,3,3520.0,320.0
Hebbal,2,1162.0,69.0
Hebbal,2,1100.0,60.0
Hebbal,4,4235.0,364.0
Hebbal,2,1299.0,97.0
Hebbal,3,1255.0,77.68
Hebbal,4,2470.0,192.0
Hebbal,3,1645.0,117.0
Hebbal,3,1920.0,134.0
Hebbal,3,3520.0,240.0
Hebbal,3,1920.0,150.0
Hebbal,4,2375.0,189.0
Hebbal,2,1420.0,99.26
Hebbal,2,1252.0,92.0
Hebbal,4,2790.0,198.0
Hebbal,2,1162.0,59.0
Hebbal,2,1294.0,115.0
Hebbal,4,4225.0,359.0
Hebbal,2,1150.0,57.0
Hebbal,3,1740.0,137.0
Hebbal,3,1430.0,85.0
Hebbal,3,3895.0,390.0
Hebbal,3,1662.0,155.0
Hebbal,3,2250.0,219.0
Hebbal,2,1349.0,98.0
Hebbal,4,4000.0,370.0
Hebbal,2,1349.0,96.8
Hebbal Kempapura,3,1700.0,155.0
Hebbal Kempapura,3,1800.0,175.0
Hebbal Kempapura,3,2900.0,300.0
Hebbal Kempapura,3,3522.0,380.0
Hebbal Kempapura,5,2280.0,200.0
Hebbal Kempapura,2,1200.0,125.0
Hebbal Kempapura,3,2900.0,240.0
Hebbal Kempapura,4,3900.0,360.0
Hebbal Kempapura,2,1300.0,102.0
Hebbal Kempapura,3,1466.0,140.0
Hebbal Kempapura,4,3900.0,310.0
Hebbal Kempapura,3,1725.0,165.0
Hebbal Kempapura,3,1200.0,125.0
Hebbal Kempapura,3,3408.0,260.0
Hebbal Kempapura,2,1485.0,132.0
Hebbal Kempapura,2,1400.0,108.0
Hebbal Kempapura,3,1800.0,150.0
Hebbal Kempapura,5,2400.0,200.0
Hebbal Kempapura,5,2800.0,220.0
Hebbal Kempapura,3,1785.0,165.0
Hebbal Kempapura,4,3729.0,384.0
Hebbal Kempapura,4,1200.0,148.0
Hebbal Kempapura,3,1600.0,170.0
Hebbal Kempapura,3,1730.0,175.0
Hebbal Kempapura,4,2485.0,198.0
Hegde Nagar,3,1569.0,101.0
Hegde Nagar,6,3000.0,210.0
Hegde Nagar,3,2026.0,132.0
Hegde Nagar,3,1801.0,115.0
Hegde Nagar,2,1050.0,56.0
Hegde Nagar,2,1341.0,97.0
Hegde Nagar,3,2112.95,145.0
Hegde Nagar,4,1200.0,83.0
Hegde Nagar,3,1703.0,113.0
Hegde Nagar,3,1570.0,105.0
Hegde Nagar,3,1801.0,140.0
Hegde Nagar,3,1584.01,103.0
Hegde Nagar,3,1965.0,125.0
Hegde Nagar,2,1200.0,75.0
Hegde Nagar,3,1847.0,135.0
Hegde Nagar,3,1965.0,132.0
Hegde Nagar,3,1703.0,125.0
Hegde Nagar,3,1847.0,125.0
Hegde Nagar,3,2144.6,145.0
Hegde Nagar,3,1718.0,119.0
Hegde Nagar,3,1847.0,123.0
Hegde Nagar,2,1340.0,72.0
Hegde Nagar,3,2087.01,115.0
Hegde Nagar,3,1703.0,130.0
Hegde Nagar,3,2087.01,135.0
Hegde Nagar,3,1718.0,130.0
Hegde Nagar,3,1884.0,118.0
Hegde Nagar,3,1930.0,122.0
Hegde Nagar,3,1835.0,92.0
Hegde Nagar,3,1584.01,104.0
Hegde Nagar,3,1500.0,135.0
Hegde Nagar,3,1168.0,68.0
Hegde Nagar,3,2162.03,129.0
Hegde Nagar,3,2087.01,160.0
Hegde Nagar,2,1000.0,66.0
Hegde Nagar,3,1348.0,80.5
Hennur,2,1075.0,52.0
Hennur,2,1255.0,52.32
Hennur,2,1225.0,57.0
Hennur,2,1255.0,57.5
Hennur,2,1259.0,57.0
Hennur,2,1255.0,53.5
Hennur,2,1285.0,60.0
Hennur,2,1285.0,60.0
Hennur,2,1100.0,60.0
Hennur,2,1231.0,48.0
Hennur,2,1255.0,58.0
Hennur,2,1040.0,42.12
Hennur,2,1255.0,54.5
Hennur,2,1041.0,40.6
Hennur,3,1340.0,54.24
Hennur,2,1255.0,55.5
Hennur,3,1260.0,52.0
Hennur,2,1231.0,50.0
Hennur,5,2500.0,125.0
Hennur,2,1160.0,49.0
Hennur,3,2400.0,135.0
Hennur,2,1255.0,53.5
Hennur,2,1255.0,55.5
Hennur,2,1100.0,44.55
Hennur,2,1255.0,57.5
Hennur,2,960.0,48.0
Hennur,2,1020.0,48.0
Hennur,2,1255.0,52.32
Hennur,2,1295.0,64.0
Hennur,3,1935.0,102.0
Hennur,3,1655.0,70.5
Hennur,3,1345.0,69.0
Hennur,2,1255.0,58.0
Hennur,2,1420.0,62.0
Hennur,2,1155.0,54.5
Hennur,2,1255.0,52.32
Hennur,2,1255.0,52.35
Hennur,4,3517.0,161.5
Hennur,3,1340.0,54.27
Hennur,2,1255.0,54.5
Hennur,3,1830.0,113.0
Hennur,3,1830.5,84.205
Hennur,2,1255.0,55.5
Hennur,2,1255.0,53.57
Hennur,2,1255.0,56.5
Hennur,2,1050.0,42.73
